code,line_item,period_end,measure,value,asOf
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSD",2022-01-31,ytd,32364177,2022-02-08
2226.1,Custodian service - Safe Custody Fee,2022-01-31,month,11576772,2022-03-01
2226.1,Custodian service - Safe Custody Fee,2022-01-31,ytd,11576772,2022-02-08
2226.2,Custodian service - Transaction fee,2022-01-31,month,2500000,2022-03-01
2226.2,Custodian service - Transaction fee,2022-01-31,ytd,2500000,2022-02-08
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSD",2022-01-31,month,137405,2022-03-01
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSD",2022-01-31,ytd,137405,2022-02-08
2226.4,Supervisory fee,2022-01-31,month,18150000,2022-03-01
2226.4,Supervisory fee,2022-01-31,ytd,18150000,2022-02-08
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2022-01-31,month,48262500,2022-03-01
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2022-01-31,ytd,48262500,2022-02-08
2227.1,Fund Administration Fee,2022-01-31,month,37262500,2022-03-01
2227.1,Fund Administration Fee,2022-01-31,ytd,37262500,2022-02-08
2227.2,Transfer Agency Fee,2022-01-31,month,11000000,2022-03-01
2227.2,Transfer Agency Fee,2022-01-31,ytd,11000000,2022-02-08
2228,Audit fee,2022-01-31,month,7941096,2022-03-01
2228,Audit fee,2022-01-31,ytd,7941096,2022-02-08
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2022-01-31,month,9764384,2022-03-01
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2022-01-31,ytd,9764384,2022-02-08
2229.1,Remuneration of Fund's Board of Representatives,2022-01-31,month,9764384,2022-03-01
2229.1,Remuneration of Fund's Board of Representatives,2022-01-31,ytd,9764384,2022-02-08
2229.2,Price feed fee,2022-01-31,month,0,2022-03-01
2229.2,Price feed fee,2022-01-31,ytd,0,2022-02-08
2229.3,Legal consultancy expenses,2022-01-31,month,0,2022-03-01
2229.3,Legal consultancy expenses,2022-01-31,ytd,0,2022-02-08
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2022-01-31,month,0,2022-03-01
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2022-01-31,ytd,0,2022-02-08
2230.1,Meeting expenses,2022-01-31,month,0,2022-03-01
2230.1,Meeting expenses,2022-01-31,ytd,0,2022-02-08
2230.2,Annual report expenses,2022-01-31,month,0,2022-03-01
2230.2,Annual report expenses,2022-01-31,ytd,0,2022-02-08
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2022-01-31,month,0,2022-03-01
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2022-01-31,ytd,0,2022-02-08
2230.4,Expenses of information disclosure of the Fund,2022-01-31,month,0,2022-03-01
2230.4,Expenses of information disclosure of the Fund,2022-01-31,ytd,0,2022-02-08
2230.5,"Designing, printing, posting... expenses",2022-01-31,month,0,2022-03-01
2230.5,"Designing, printing, posting... expenses",2022-01-31,ytd,0,2022-02-08
2231,Expenses related to execution of Fund’s asset transactions,2022-01-31,month,3171780,2022-03-01
2231,Expenses related to execution of Fund’s asset transactions,2022-01-31,ytd,3171780,2022-02-08
2231.1,Brokerage fee,2022-01-31,month,3069780,2022-03-01
2231.1,Brokerage fee,2022-01-31,ytd,3069780,2022-02-08
2231.2,Clearing settlement fee,2022-01-31,month,102000,2022-03-01
2231.2,Clearing settlement fee,2022-01-31,ytd,102000,2022-02-08
2232,Other expenses,2022-01-31,month,3787946,2022-03-01
2232,Other expenses,2022-01-31,ytd,3787946,2022-02-08
2232.1,Set up Expenses,2022-01-31,month,0,2022-03-01
2232.1,Set up Expenses,2022-01-31,ytd,0,2022-02-08
2232.2,"Listing, registration fees",2022-01-31,month,0,2022-03-01
2232.2,"Listing, registration fees",2022-01-31,ytd,0,2022-02-08
2232.3,Annual management fee paid to SSC,2022-01-31,month,0,2022-03-01
2232.3,Annual management fee paid to SSC,2022-01-31,ytd,0,2022-02-08
2232.4,Bank charges,2022-01-31,month,3787946,2022-03-01
2232.4,Bank charges,2022-01-31,ytd,3787946,2022-02-08
2232.5,Borrowing expense,2022-01-31,month,0,2022-03-01
2232.5,Borrowing expense,2022-01-31,ytd,0,2022-02-08
2232.7,Fee paid to VSD for getting the list of investors,2022-01-31,month,0,2022-03-01
2232.7,Fee paid to VSD for getting the list of investors,2022-01-31,ytd,0,2022-02-08
2233,Net Income from Investment Activities (= I - II),2022-01-31,month,1328118249,2022-03-01
2233,Net Income from Investment Activities (= I - II),2022-01-31,ytd,1328118249,2022-02-08
2234,Gain / (Loss) from Investment Activities,2022-01-31,month,-246735479,2022-03-01
2234,Gain / (Loss) from Investment Activities,2022-01-31,ytd,-246735479,2022-02-08
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2022-01-31,month,0,2022-03-01
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2022-01-31,ytd,0,2022-02-08
2236,Unrealised Gain / (Loss) due to market price,2022-01-31,month,-246735479,2022-03-01
2236,Unrealised Gain / (Loss) due to market price,2022-01-31,ytd,-246735479,2022-02-08
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2022-01-31,month,1081382770,2022-03-01
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2022-01-31,ytd,1081382770,2022-02-08
2238,Net Asset Value at the beginning of period,2022-01-31,month,271332225925,2022-03-01
2238,Net Asset Value at the beginning of period,2022-01-31,ytd,271332225925,2022-02-08
2239.1,Change of Net Asset Value due to investment activities during the period,2022-01-31,month,1081382770,2022-03-01
2239.1,Change of Net Asset Value due to investment activities during the period,2022-01-31,ytd,1081382770,2022-02-08
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2022-01-31,month,0,2022-03-01
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2022-01-31,ytd,0,2022-02-08
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2022-01-31,month,2096035854,2022-03-01
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2022-01-31,ytd,2096035854,2022-02-08
2239.3.1,Change of Net Asset Value due to subscription during the period,2022-01-31,month,4441959510,2022-03-01
2239.3.1,Change of Net Asset Value due to subscription during the period,2022-01-31,ytd,4441959510,2022-02-08
2239.3.2,Change of Net Asset Value due to redemption during the period,2022-01-31,month,-2345923656,2022-03-01
2239.3.2,Change of Net Asset Value due to redemption during the period,2022-01-31,ytd,-2345923656,2022-02-08
2243,Net Asset Value at the end of period,2022-01-31,month,274509644549,2022-03-01
2243,Net Asset Value at the end of period,2022-01-31,ytd,274509644549,2022-02-08
2244,Average annual profit (only applicable to annual report),2022-01-31,month,0,2022-03-01
2244,Average annual profit (only applicable to annual report),2022-01-31,ytd,0,2022-02-08
2245,Average annual rate of return (only applicable to annual report),2022-01-31,month,0,2022-03-01
2245,Average annual rate of return (only applicable to annual report),2022-01-31,ytd,0,2022-02-08
,Change of Net Asset Value of the Fund during the period,2022-02-28,month,2470100511,2022-04-04
,Change of Net Asset Value of the Fund during the period,2022-02-28,ytd,5647519135,2022-03-01
,Other Expenses,2022-02-28,month,0,2022-04-04
,Other Expenses,2022-02-28,ytd,0,2022-03-01
,Other incomes,2022-02-28,month,0,2022-04-04
,Other incomes,2022-02-28,ytd,0,2022-03-01
2220,Income from Investment Activities,2022-02-28,month,1614823622,2022-04-04
2220,Income from Investment Activities,2022-02-28,ytd,3326076283,2022-03-01
2221,"Dividend income, interest income from bonds",2022-02-28,month,900648766,2022-04-04
2221,"Dividend income, interest income from bonds",2022-02-28,ytd,1800672291,2022-03-01
2221.1,Dividends income,2022-02-28,month,0,2022-04-04
2221.1,Dividends income,2022-02-28,ytd,0,2022-03-01
2221.2,Interest income from bonds,2022-02-28,month,900648766,2022-04-04
2221.2,Interest income from bonds,2022-02-28,ytd,1800672291,2022-03-01
2222,Interest income,2022-02-28,month,714174856,2022-04-04
2222,Interest income,2022-02-28,ytd,1525403992,2022-03-01
2222.1,Interest income from bank deposits,2022-02-28,month,199215953,2022-04-04
2222.1,Interest income from bank deposits,2022-02-28,ytd,401486184,2022-03-01
2222.2,Interest income from Certificates of Deposit,2022-02-28,month,514958903,2022-04-04
2222.2,Interest income from Certificates of Deposit,2022-02-28,ytd,1123917808,2022-03-01
2222.3,Interest income from reverse repo contracts,2022-02-28,month,0,2022-04-04
2222.3,Interest income from reverse repo contracts,2022-02-28,ytd,0,2022-03-01
2223.1,Other investment incomes,2022-02-28,month,0,2022-04-04
2223.1,Other investment incomes,2022-02-28,ytd,0,2022-03-01
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2022-02-28,month,0,2022-04-04
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2022-02-28,ytd,0,2022-03-01
2224,Expenses,2022-02-28,month,361801710,2022-04-04
2224,Expenses,2022-02-28,ytd,744936122,2022-03-01
2225,Management Fee paid to Fund Management Company,2022-02-28,month,253918868,2022-04-04
2225,Management Fee paid to Fund Management Company,2022-02-28,ytd,531761397,2022-03-01
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSD",2022-02-28,month,30114763,2022-04-04
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSD",2022-02-28,ytd,62478940,2022-03-01
2226.1,Custodian service - Safe Custody Fee,2022-02-28,month,11500000,2022-04-04
2226.1,Custodian service - Safe Custody Fee,2022-02-28,ytd,23076772,2022-03-01
2226.2,Custodian service - Transaction fee,2022-02-28,month,300000,2022-04-04
2226.2,Custodian service - Transaction fee,2022-02-28,ytd,2800000,2022-03-01
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSD",2022-02-28,month,164763,2022-04-04
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSD",2022-02-28,ytd,302168,2022-03-01
2226.4,Supervisory fee,2022-02-28,month,18150000,2022-04-04
2226.4,Supervisory fee,2022-02-28,ytd,36300000,2022-03-01
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2022-02-28,month,48262500,2022-04-04
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2022-02-28,ytd,96525000,2022-03-01
2227.1,Fund Administration Fee,2022-02-28,month,37262500,2022-04-04
2227.1,Fund Administration Fee,2022-02-28,ytd,74525000,2022-03-01
2227.2,Transfer Agency Fee,2022-02-28,month,11000000,2022-04-04
2227.2,Transfer Agency Fee,2022-02-28,ytd,22000000,2022-03-01
2228,Audit fee,2022-02-28,month,7172603,2022-04-04
2228,Audit fee,2022-02-28,ytd,15113699,2022-03-01
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2022-02-28,month,9690411,2022-04-04
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2022-02-28,ytd,19454795,2022-03-01
2229.1,Remuneration of Fund's Board of Representatives,2022-02-28,month,9690411,2022-04-04
2229.1,Remuneration of Fund's Board of Representatives,2022-02-28,ytd,19454795,2022-03-01
2229.2,Price feed fee,2022-02-28,month,0,2022-04-04
2229.2,Price feed fee,2022-02-28,ytd,0,2022-03-01
2229.3,Legal consultancy expenses,2022-02-28,month,0,2022-04-04
2229.3,Legal consultancy expenses,2022-02-28,ytd,0,2022-03-01
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2022-02-28,month,0,2022-04-04
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2022-02-28,ytd,0,2022-03-01
2230.1,Meeting expenses,2022-02-28,month,0,2022-04-04
2230.1,Meeting expenses,2022-02-28,ytd,0,2022-03-01
2230.2,Annual report expenses,2022-02-28,month,0,2022-04-04
2230.2,Annual report expenses,2022-02-28,ytd,0,2022-03-01
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2022-02-28,month,0,2022-04-04
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2022-02-28,ytd,0,2022-03-01
2230.4,Expenses of information disclosure of the Fund,2022-02-28,month,0,2022-04-04
2230.4,Expenses of information disclosure of the Fund,2022-02-28,ytd,0,2022-03-01
2230.5,"Designing, printing, posting... expenses",2022-02-28,month,0,2022-04-04
2230.5,"Designing, printing, posting... expenses",2022-02-28,ytd,0,2022-03-01
2231,Expenses related to execution of Fund’s asset transactions,2022-02-28,month,4547115,2022-04-04
2231,Expenses related to execution of Fund’s asset transactions,2022-02-28,ytd,7718895,2022-03-01
2231.1,Brokerage fee,2022-02-28,month,4547115,2022-04-04
2231.1,Brokerage fee,2022-02-28,ytd,7616895,2022-03-01
2231.2,Clearing settlement fee,2022-02-28,month,0,2022-04-04
2231.2,Clearing settlement fee,2022-02-28,ytd,102000,2022-03-01
2232,Other expenses,2022-02-28,month,8095450,2022-04-04
2232,Other expenses,2022-02-28,ytd,11883396,2022-03-01
2232.1,Set up Expenses,2022-02-28,month,0,2022-04-04
2232.1,Set up Expenses,2022-02-28,ytd,0,2022-03-01
2232.2,"Listing, registration fees",2022-02-28,month,0,2022-04-04
2232.2,"Listing, registration fees",2022-02-28,ytd,0,2022-03-01
2232.3,Annual management fee paid to SSC,2022-02-28,month,0,2022-04-04
2232.3,Annual management fee paid to SSC,2022-02-28,ytd,0,2022-03-01
2232.4,Bank charges,2022-02-28,month,8095450,2022-04-04
2232.4,Bank charges,2022-02-28,ytd,11883396,2022-03-01
2232.5,Borrowing expense,2022-02-28,month,0,2022-04-04
2232.5,Borrowing expense,2022-02-28,ytd,0,2022-03-01
2232.7,Fee paid to VSD for getting the list of investors,2022-02-28,month,0,2022-04-04
2232.7,Fee paid to VSD for getting the list of investors,2022-02-28,ytd,0,2022-03-01
2233,Net Income from Investment Activities (= I - II),2022-02-28,month,1253021912,2022-04-04
2233,Net Income from Investment Activities (= I - II),2022-02-28,ytd,2581140161,2022-03-01
2234,Gain / (Loss) from Investment Activities,2022-02-28,month,665735479,2022-04-04
