code,line_item,period_end,measure,value,asOf
2222.2,Interest income from Money market instruments,2023-12-31,ytd,1909726027,2024-01-02
2222.3,Interest income from reverse repo contracts,2023-12-31,month,0,2024-02-02
2222.3,Interest income from reverse repo contracts,2023-12-31,ytd,0,2024-01-02
2223,Income from rental property (not applicable),2023-12-31,month,0,2024-02-02
2223,Income from rental property (not applicable),2023-12-31,ytd,0,2024-01-02
2223,Other incomes,2023-12-31,month,0,2024-02-02
2223,Other incomes,2023-12-31,ytd,0,2024-01-02
2223.1,Other investment incomes,2023-12-31,month,0,2024-02-02
2223.1,Other investment incomes,2023-12-31,ytd,0,2024-01-02
2223.2,Other incomes,2023-12-31,month,0,2024-02-02
2223.2,Other incomes,2023-12-31,ytd,0,2024-01-02
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2023-12-31,month,0,2024-02-02
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2023-12-31,ytd,0,2024-01-02
2224,Expenses,2023-12-31,month,562004592,2024-02-02
2224,Expenses,2023-12-31,ytd,6201720189,2024-01-02
2225,Management Fee paid to Fund Management Company,2023-12-31,month,434822138,2024-02-02
2225,Management Fee paid to Fund Management Company,2023-12-31,ytd,4816539131,2024-01-02
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2023-12-31,month,33548695,2024-02-02
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2023-12-31,ytd,394867751,2024-01-02
2226.1,Custodian service - Safe Custody Fee,2023-12-31,month,15033249,2024-02-02
2226.1,Custodian service - Safe Custody Fee,2023-12-31,ytd,180033249,2024-01-02
2226.2,Custodian service - Transaction fee,2023-12-31,month,1400000,2024-02-02
2226.2,Custodian service - Transaction fee,2023-12-31,ytd,9800000,2024-01-02
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2023-12-31,month,578875,2024-02-02
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2023-12-31,ytd,6997931,2024-01-02
2226.4,Supervisory fee,2023-12-31,month,16536571,2024-02-02
2226.4,Supervisory fee,2023-12-31,ytd,198036571,2024-01-02
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2023-12-31,month,22957609,2024-02-02
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2023-12-31,ytd,266625836,2024-01-02
2227.1,Fund Administration Fee,2023-12-31,month,11957609,2024-02-02
2227.1,Fund Administration Fee,2023-12-31,ytd,134625836,2024-01-02
2227.2,Transfer Agency Fee,2023-12-31,month,11000000,2024-02-02
2227.2,Transfer Agency Fee,2023-12-31,ytd,132000000,2024-01-02
2228,Audit fee,2023-12-31,month,15268119,2024-02-02
2228,Audit fee,2023-12-31,ytd,159103949,2024-01-02
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2023-12-31,month,14428067,2024-02-02
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2023-12-31,ytd,172000000,2024-01-02
2229.1,Remuneration of Fund's Board of Representatives,2023-12-31,month,6509589,2024-02-02
2229.1,Remuneration of Fund's Board of Representatives,2023-12-31,ytd,78000000,2024-01-02
2229.2,Price feed fee,2023-12-31,month,7918478,2024-02-02
2229.2,Price feed fee,2023-12-31,ytd,94000000,2024-01-02
2229.3,Legal consultancy expenses,2023-12-31,month,0,2024-02-02
2229.3,Legal consultancy expenses,2023-12-31,ytd,0,2024-01-02
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2023-12-31,month,2737829,2024-02-02
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2023-12-31,ytd,19585052,2024-01-02
2230.1,Meeting expenses,2023-12-31,month,2737829,2024-02-02
2230.1,Meeting expenses,2023-12-31,ytd,19585052,2024-01-02
2230.2,Annual report expenses,2023-12-31,month,0,2024-02-02
2230.2,Annual report expenses,2023-12-31,ytd,0,2024-01-02
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2023-12-31,month,0,2024-02-02
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2023-12-31,ytd,0,2024-01-02
2230.4,Expenses of information disclosure of the Fund,2023-12-31,month,0,2024-02-02
2230.4,Expenses of information disclosure of the Fund,2023-12-31,ytd,0,2024-01-02
2230.5,"Designing, printing, posting... expenses",2023-12-31,month,0,2024-02-02
2230.5,"Designing, printing, posting... expenses",2023-12-31,ytd,0,2024-01-02
2231,Expenses related to execution of Fund’s asset transactions,2023-12-31,month,28846399,2024-02-02
2231,Expenses related to execution of Fund’s asset transactions,2023-12-31,ytd,251243720,2024-01-02
2231,Real Estate Management Service fee (not applicable),2023-12-31,month,0,2024-02-02
2231,Real Estate Management Service fee (not applicable),2023-12-31,ytd,0,2024-01-02
2231.1,Brokerage fee,2023-12-31,month,28816399,2024-02-02
2231.1,Brokerage fee,2023-12-31,ytd,202454553,2024-01-02
2231.2,Clearing settlement fee,2023-12-31,month,30000,2024-02-02
2231.2,Clearing settlement fee,2023-12-31,ytd,1703191,2024-01-02
2231.3,Other Expenses,2023-12-31,month,0,2024-02-02
2231.3,Other Expenses,2023-12-31,ytd,47085976,2024-01-02
2232,Other expenses,2023-12-31,month,9395736,2024-02-02
2232,Other expenses,2023-12-31,ytd,121754750,2024-01-02
2232,Real estate valuation service fees (not applicable),2023-12-31,month,0,2024-02-02
2232,Real estate valuation service fees (not applicable),2023-12-31,ytd,0,2024-01-02
2232.1,Set up Expenses,2023-12-31,month,0,2024-02-02
2232.1,Set up Expenses,2023-12-31,ytd,0,2024-01-02
2232.2,"Listing, registration fees",2023-12-31,month,0,2024-02-02
2232.2,"Listing, registration fees",2023-12-31,ytd,0,2024-01-02
2232.3,Annual management fee paid to SSC,2023-12-31,month,636986,2024-02-02
2232.3,Annual management fee paid to SSC,2023-12-31,ytd,12500000,2024-01-02
2232.4,Bank charges,2023-12-31,month,8758750,2024-02-02
2232.4,Bank charges,2023-12-31,ytd,108154750,2024-01-02
2232.5,Borrowing expense,2023-12-31,month,0,2024-02-02
2232.5,Borrowing expense,2023-12-31,ytd,0,2024-01-02
2232.6,Other Expenses,2023-12-31,month,0,2024-02-02
2232.6,Other Expenses,2023-12-31,ytd,0,2024-01-02
2232.7,Fee paid to VSDC for getting the list of investors,2023-12-31,month,0,2024-02-02
2232.7,Fee paid to VSDC for getting the list of investors,2023-12-31,ytd,1100000,2024-01-02
2233,Net Income from Investment Activities (= I - II),2023-12-31,month,2807669420,2024-02-02
2233,Net Income from Investment Activities (= I - II),2023-12-31,ytd,31764900732,2024-01-02
2234,Gain / (Loss) from Investment Activities,2023-12-31,month,1760370359,2024-02-02
2234,Gain / (Loss) from Investment Activities,2023-12-31,ytd,3125587729,2024-01-02
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2023-12-31,month,981794549,2024-02-02
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2023-12-31,ytd,2062879766,2024-01-02
2236,Unrealised Gain / (Loss) due to market price,2023-12-31,month,778575810,2024-02-02
2236,Unrealised Gain / (Loss) due to market price,2023-12-31,ytd,1062707963,2024-01-02
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2023-12-31,month,4568039779,2024-02-02
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2023-12-31,ytd,34890488461,2024-01-02
2238,Net Asset Value at the beginning of period,2023-12-31,month,415129565645,2024-02-02
2238,Net Asset Value at the beginning of period,2023-12-31,ytd,434864897100,2024-01-02
2239,"Change of Net Asset Value of the Fund during the period, of which",2023-12-31,month,36466694764,2024-02-02
2239,"Change of Net Asset Value of the Fund during the period, of which",2023-12-31,ytd,16731363309,2024-01-02
2239.1,Change of Net Asset Value due to investment activities during the period,2023-12-31,month,4568039779,2024-02-02
2239.1,Change of Net Asset Value due to investment activities during the period,2023-12-31,ytd,34890488461,2024-01-02
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2023-12-31,month,0,2024-02-02
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2023-12-31,ytd,0,2024-01-02
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2023-12-31,month,31898654985,2024-02-02
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2023-12-31,ytd,-18159125152,2024-01-02
2239.3.1,Change of Net Asset Value due to subscription during the period,2023-12-31,month,55245761468,2024-02-02
2239.3.1,Change of Net Asset Value due to subscription during the period,2023-12-31,ytd,92711945971,2024-01-02
2239.3.2,Change of Net Asset Value due to redemption during the period,2023-12-31,month,-23347106483,2024-02-02
2239.3.2,Change of Net Asset Value due to redemption during the period,2023-12-31,ytd,-110871071123,2024-01-02
2243,Net Asset Value at the end of period,2023-12-31,month,451596260409,2024-02-02
2243,Net Asset Value at the end of period,2023-12-31,ytd,451596260409,2024-01-02
2244,Average annual profit (only applicable to annual report),2023-12-31,month,0,2024-02-02
2244,Average annual profit (only applicable to annual report),2023-12-31,ytd,0,2024-01-02
2245,Average annual rate of return (only applicable to annual report),2023-12-31,month,0,2024-02-02
2245,Average annual rate of return (only applicable to annual report),2023-12-31,ytd,0,2024-01-02
2220,Income from Investment Activities,2024-01-31,month,3677697777,2024-03-01
2220,Income from Investment Activities,2024-01-31,ytd,3677697777,2024-02-02
2221,"Dividend income, interest income from bonds",2024-01-31,month,3177530795,2024-03-01
2221,"Dividend income, interest income from bonds",2024-01-31,ytd,3177530795,2024-02-02
2221.1,Dividends income,2024-01-31,month,0,2024-03-01
2221.1,Dividends income,2024-01-31,ytd,0,2024-02-02
2221.2,Interest income from bonds,2024-01-31,month,3177530795,2024-03-01
2221.2,Interest income from bonds,2024-01-31,ytd,3177530795,2024-02-02
2222,Interest income,2024-01-31,month,500166982,2024-03-01
2222,Interest income,2024-01-31,ytd,500166982,2024-02-02
2222.1,Interest income from bank deposits,2024-01-31,month,173180680,2024-03-01
2222.1,Interest income from bank deposits,2024-01-31,ytd,173180680,2024-02-02
2222.2,Interest income from Money market instruments,2024-01-31,month,326986302,2024-03-01
2222.2,Interest income from Money market instruments,2024-01-31,ytd,326986302,2024-02-02
2222.3,Interest income from reverse repo contracts,2024-01-31,month,0,2024-03-01
2222.3,Interest income from reverse repo contracts,2024-01-31,ytd,0,2024-02-02
2223,Income from rental property (not applicable),2024-01-31,month,0,2024-03-01
2223,Income from rental property (not applicable),2024-01-31,ytd,0,2024-02-02
2223,Other incomes,2024-01-31,month,0,2024-03-01
2223,Other incomes,2024-01-31,ytd,0,2024-02-02
2223.1,Other investment incomes,2024-01-31,month,0,2024-03-01
2223.1,Other investment incomes,2024-01-31,ytd,0,2024-02-02
2223.2,Other incomes,2024-01-31,month,0,2024-03-01
2223.2,Other incomes,2024-01-31,ytd,0,2024-02-02
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2024-01-31,month,0,2024-03-01
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2024-01-31,ytd,0,2024-02-02
2224,Expenses,2024-01-31,month,638896447,2024-03-01
2224,Expenses,2024-01-31,ytd,638896447,2024-02-02
2225,Management Fee paid to Fund Management Company,2024-01-31,month,507860677,2024-03-01
2225,Management Fee paid to Fund Management Company,2024-01-31,ytd,507860677,2024-02-02
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2024-01-31,month,37013611,2024-03-01
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2024-01-31,ytd,37013611,2024-02-02
2226.1,Custodian service - Safe Custody Fee,2024-01-31,month,16928689,2024-03-01
2226.1,Custodian service - Safe Custody Fee,2024-01-31,ytd,16928689,2024-02-02
2226.2,Custodian service - Transaction fee,2024-01-31,month,900000,2024-03-01
2226.2,Custodian service - Transaction fee,2024-01-31,ytd,900000,2024-02-02
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2024-01-31,month,563365,2024-03-01
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2024-01-31,ytd,563365,2024-02-02
2226.4,Supervisory fee,2024-01-31,month,18621557,2024-03-01
2226.4,Supervisory fee,2024-01-31,ytd,18621557,2024-02-02
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2024-01-31,month,24966169,2024-03-01
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2024-01-31,ytd,24966169,2024-02-02
2227.1,Fund Administration Fee,2024-01-31,month,13966169,2024-03-01
2227.1,Fund Administration Fee,2024-01-31,ytd,13966169,2024-02-02
2227.2,Transfer Agency Fee,2024-01-31,month,11000000,2024-03-01
2227.2,Transfer Agency Fee,2024-01-31,ytd,11000000,2024-02-02
2228,Audit fee,2024-01-31,month,13043716,2024-03-01
2228,Audit fee,2024-01-31,ytd,13043716,2024-02-02
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2024-01-31,month,18240468,2024-03-01
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2024-01-31,ytd,18240468,2024-02-02
2229.1,Remuneration of Fund's Board of Representatives,2024-01-31,month,6508197,2024-03-01
2229.1,Remuneration of Fund's Board of Representatives,2024-01-31,ytd,6508197,2024-02-02
2229.2,Price feed fee,2024-01-31,month,8005495,2024-03-01
2229.2,Price feed fee,2024-01-31,ytd,8005495,2024-02-02
2229.3,Legal consultancy expenses,2024-01-31,month,3726776,2024-03-01
2229.3,Legal consultancy expenses,2024-01-31,ytd,3726776,2024-02-02
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2024-01-31,month,0,2024-03-01
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2024-01-31,ytd,0,2024-02-02
