code,line_item,period_end,measure,value,asOf
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2023-07-31,month,0.000714704652480017,2023-09-05
22761,Change of Number of Fund Certificates during the period,2023-07-31,month,-187170.64,2023-09-05
22762,Change in capital amount during the period (based on par value),2023-07-31,month,-1871706400,2023-09-05
22781,Number of Fund Certificates redeemed during the period,2023-07-31,month,-251469.89,2023-09-05
22782,Net redemption amount during the period (based on par value),2023-07-31,month,-2514698900,2023-09-05
22841,Number of investors of the Fund at the end of the period,2023-07-31,month,9538,2023-09-05
2264,INVESTMENT PERFORMANCE INDICATORS,2023-08-31,month,,2023-10-02
2265,Management fee paid to the fund management company/Average NAV (%),2023-08-31,month,0.0122089765254445,2023-10-02
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2023-08-31,month,0.000981559486543727,2023-10-02
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2023-08-31,month,0.000466871278121122,2023-10-02
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2023-08-31,month,0.000441184019249158,2023-10-02
2269,Expense/Average NAV (%),2023-08-31,month,0.014870563574097,2023-10-02
2270,Portfolio turnover rate (%),2023-08-31,month,2.04304550772877,2023-10-02
2272,OTHER INDICATORS,2023-08-31,month,,2023-10-02
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2023-08-31,month,159444822200,2023-10-02
2274,Total value of outstanding Fund Certificate at the beginning of period,2023-08-31,month,159444822200,2023-10-02
2275,Total number of outstanding Fund Certificate at the beginning of period,2023-08-31,month,15944482.22,2023-10-02
2276,Change of Fund scale during the period (based on par value of fund certificate),2023-08-31,month,1193812700,2023-10-02
2277,Number of Fund Certificates subscribed during the period,2023-08-31,month,184368.92,2023-10-02
2278,Net subscription amount during the period (based on par value),2023-08-31,month,1843689200,2023-10-02
2279,Fund scale at the end of the period (based on par value),2023-08-31,month,160638634900,2023-10-02
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2023-08-31,month,160638634900,2023-10-02
2281,Total number of outstanding Fund Certificate at the end of the period,2023-08-31,month,16063863.49,2023-10-02
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2023-08-31,month,0.644764595792764,2023-10-02
2283,Top 10 investors' ownership ratio at the end of the period,2023-08-31,month,0.7355,2023-10-02
2284,Foreign investors' ownership ratio at the end of the period,2023-08-31,month,0.1442,2023-10-02
2284,Foreign investors' ownership ratio at the end of the period (***),2023-08-31,month,0.1442,2023-09-05
2285,Net asset value per Fund Certificate at the end of period,2023-08-31,month,24581.31,2023-10-02
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2023-08-31,month,,2023-10-02
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2023-08-31,month,,2023-10-02
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2023-08-31,month,,2023-10-02
2288,Market price per fund certificates at the end of period (not applicable),2023-08-31,month,,2023-10-02
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2023-08-31,month,0.000688493435955737,2023-10-02
22761,Change of Number of Fund Certificates during the period,2023-08-31,month,119381.27,2023-10-02
22762,Change in capital amount during the period (based on par value),2023-08-31,month,1193812700,2023-10-02
22781,Number of Fund Certificates redeemed during the period,2023-08-31,month,-64987.65,2023-10-02
22782,Net redemption amount during the period (based on par value),2023-08-31,month,-649876500,2023-10-02
22841,Number of investors of the Fund at the end of the period,2023-08-31,month,9523,2023-10-02
2264,INVESTMENT PERFORMANCE INDICATORS,2023-09-30,month,,2023-11-02
2265,Management fee paid to the fund management company/Average NAV (%),2023-09-30,month,0.0118381483394048,2023-11-02
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2023-09-30,month,0.000958169894500989,2023-11-02
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2023-09-30,month,0.000445205475943991,2023-11-02
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2023-09-30,month,0.00042654207400458,2023-11-02
2269,Expense/Average NAV (%),2023-09-30,month,0.0148959871554777,2023-11-02
2270,Portfolio turnover rate (%),2023-09-30,month,1.87034585584634,2023-11-02
2272,OTHER INDICATORS,2023-09-30,month,,2023-11-02
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2023-09-30,month,160638634900,2023-11-02
2274,Total value of outstanding Fund Certificate at the beginning of period,2023-09-30,month,160638634900,2023-11-02
2275,Total number of outstanding Fund Certificate at the beginning of period,2023-09-30,month,16063863.49,2023-11-02
2276,Change of Fund scale during the period (based on par value of fund certificate),2023-09-30,month,1224799000,2023-11-02
2277,Number of Fund Certificates subscribed during the period,2023-09-30,month,267253.84,2023-11-02
2278,Net subscription amount during the period (based on par value),2023-09-30,month,2672538400,2023-11-02
2279,Fund scale at the end of the period (based on par value),2023-09-30,month,161863433900,2023-11-02
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2023-09-30,month,161863433900,2023-11-02
2281,Total number of outstanding Fund Certificate at the end of the period,2023-09-30,month,16186343.39,2023-11-02
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2023-09-30,month,0.660268094065191,2023-11-02
2283,Top 10 investors' ownership ratio at the end of the period,2023-09-30,month,0.7316,2023-11-02
2284,Foreign investors' ownership ratio at the end of the period,2023-09-30,month,0.1527,2023-10-02
2284,Foreign investors' ownership ratio at the end of the period (***),2023-09-30,month,0.1527,2023-11-02
2285,Net asset value per Fund Certificate at the end of period,2023-09-30,month,24738.52,2023-11-02
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2023-09-30,month,,2023-11-02
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2023-09-30,month,,2023-11-02
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2023-09-30,month,,2023-11-02
2288,Market price per fund certificates at the end of period (not applicable),2023-09-30,month,,2023-11-02
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2023-09-30,month,0.000678485766948357,2023-11-02
22761,Change of Number of Fund Certificates during the period,2023-09-30,month,122479.9,2023-11-02
22762,Change in capital amount during the period (based on par value),2023-09-30,month,1224799000,2023-11-02
22781,Number of Fund Certificates redeemed during the period,2023-09-30,month,-144773.94,2023-11-02
22782,Net redemption amount during the period (based on par value),2023-09-30,month,-1447739400,2023-11-02
22841,Number of investors of the Fund at the end of the period,2023-09-30,month,9506,2023-11-02
2264,INVESTMENT PERFORMANCE INDICATORS,2023-10-31,month,,2023-12-04
2265,Management fee paid to the fund management company/Average NAV (%),2023-10-31,month,0.0122329596833087,2023-12-04
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2023-10-31,month,0.00094699370128539,2023-12-04
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2023-10-31,month,0.000456113959731098,2023-12-04
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2023-10-31,month,0.000431018566899798,2023-12-04
2269,Expense/Average NAV (%),2023-10-31,month,0.0148257841077089,2023-12-04
2270,Portfolio turnover rate (%),2023-10-31,month,1.67823590082522,2023-12-04
2272,OTHER INDICATORS,2023-10-31,month,,2023-12-04
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2023-10-31,month,161863433900,2023-12-04
2274,Total value of outstanding Fund Certificate at the beginning of period,2023-10-31,month,161863433900,2023-12-04
2275,Total number of outstanding Fund Certificate at the beginning of period,2023-10-31,month,16186343.39,2023-12-04
2276,Change of Fund scale during the period (based on par value of fund certificate),2023-10-31,month,-481307300,2023-12-04
2277,Number of Fund Certificates subscribed during the period,2023-10-31,month,92506.86,2023-12-04
2278,Net subscription amount during the period (based on par value),2023-10-31,month,925068600,2023-12-04
2279,Fund scale at the end of the period (based on par value),2023-10-31,month,161382126600,2023-12-04
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2023-10-31,month,161382126600,2023-12-04
2281,Total number of outstanding Fund Certificate at the end of the period,2023-10-31,month,16138212.66,2023-12-04
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2023-10-31,month,0.662237282725211,2023-12-04
2283,Top 10 investors' ownership ratio at the end of the period,2023-10-31,month,0.7335,2023-12-04
2284,Foreign investors' ownership ratio at the end of the period (***),2023-10-31,month,0.1531,2023-12-04
2285,Net asset value per Fund Certificate at the end of period,2023-10-31,month,24932.75,2023-12-04
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2023-10-31,month,,2023-12-04
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2023-10-31,month,,2023-12-04
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2023-10-31,month,,2023-12-04
2288,Market price per fund certificates at the end of period (not applicable),2023-10-31,month,,2023-12-04
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2023-10-31,month,0.000679470460182589,2023-12-04
22761,Change of Number of Fund Certificates during the period,2023-10-31,month,-48130.73,2023-12-04
22762,Change in capital amount during the period (based on par value),2023-10-31,month,-481307300,2023-12-04
22781,Number of Fund Certificates redeemed during the period,2023-10-31,month,-140637.59,2023-12-04
22782,Net redemption amount during the period (based on par value),2023-10-31,month,-1406375900,2023-12-04
22841,Number of investors of the Fund at the end of the period,2023-10-31,month,9482,2023-12-04
2264,INVESTMENT PERFORMANCE INDICATORS,2023-11-30,month,,2024-01-02
2265,Management fee paid to the fund management company/Average NAV (%),2023-11-30,month,0.0118384869770181,2024-01-02
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2023-11-30,month,0.000933420473069653,2024-01-02
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2023-11-30,month,0.000430995235683999,2024-01-02
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2023-11-30,month,0.000412927569805195,2024-01-02
